Label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk
Butterfly,184.9441136339843,173.99190390370583,3.416588191771339,3.457404543456662,343.56863264454046,16.080699720469177,305.8244273925555,60.10143806859824,41.83599404322247,81.33721126640074,281.5613158870001,310.27138017503023,1.083991357809935,357.53188208617144
Butterfly,198.26098532330056,158.8715736055444,6.215270843334487,9.221318579418574,343.0259900667636,14.90376922491288,312.679680733771,48.373310947891795,51.51931341137334,89.80012379819325,273.73139699916044,312.2795982919742,339.10961811378974,3.3392417678464934
Butterfly,191.84689790020937,173.5449899294021,1.7772404710766294,5.894809344211699,344.5647685446053,16.468924092083768,295.6989199022552,44.999999999999986,46.74199719404059,82.21623361089533,275.5148828028247,313.23760897633946,342.33891078029694,350.6671303044444
Butterfly,193.1573572165134,170.37524719929178,7.834729848018833,5.634692165819322,347.70369256393906,12.446604351618996,293.8667325819769,68.85905543330007,43.000215680186386,54.498767560324744,305.9716256941655,307.23034758431555,358.60847334745216,7.017385080052894
Butterfly,197.69088962003332,177.5587549044497,1.5974761972456193,5.289752142439743,339.0223228475522,21.18537717583934,312.52696835191233,37.67967806275491,41.94422488473155,79.30139951751923,284.76491589886086,315.8787007279117,332.10272896905235,355.79101507582976
Butterfly,183.01701957181777,172.5799061668469,9.947409383632143,353.255368178222,342.2624960049013,22.632471279963095,340.72994081654093,12.425794911997478,32.469108277481894,79.87465851430679,258.5164883160068,297.5417403337284,49.731007876531145,11.22328354801288
Butterfly,203.9483488515896,175.2975472108687,353.6869155440624,19.702647795602985,342.6450493414106,29.090760454929654,319.9655287322704,16.74197038529311,42.66786174217112,84.29250510396778,293.49549214285645,316.31139962707084,343.11862410022707,327.2485080705542
Butterfly,189.46232220802565,163.97941001112298,15.047562017430328,14.678804271544164,344.36289381220394,16.159776375803027,289.54905588976055,73.87286170672019,61.819510315563384,75.3457666745061,283.3384456475312,306.3474582088853,60.67952412241926,309.3171709272856
Butterfly,214.38034472384487,107.26152158416636,27.530126169622996,19.364308739353486,344.4395688877016,14.143188335820287,321.73454154515264,66.44037361864012,72.61178273295268,50.479038851337755,279.298444264256,295.67565124471116,18.70996645246239,14.07631978187083
Butterfly,192.77873318840605,166.7910524541607,8.458912400170565,4.207164583601848,343.72783795556904,15.782069970400777,303.8117855000014,53.27687563573944,46.24556330305437,78.10121790608342,278.13123595879966,303.3735624421292,18.121860247901356,16.676653807283646
Butterfly,105.35866796103554,250.62097373662664,29.43962603386386,26.856524285206245,340.82099197418927,17.756196196467492,295.29765219184475,77.6806719742588,78.61303640875516,60.91772346670019,294.5381232441749,316.574166358084,98.9239884436314,241.64605397122224
Butterfly,195.57748336720792,160.91777959590522,4.668652891395883,8.244812718973218,347.3014330685008,12.621669708058738,293.4296206305437,53.790291543394055,47.88967491783777,74.93573485418071,291.52982576301076,308.3361886498416,323.39597413265955,33.11134196037202
